AdId,Subject,Address,District,Ward,PriceVND,PriceString,AreaM2,BedRooms,BathRooms,Floor,PropertyStatus,Type,LegalStatus,Interior,MainDirection,BalconyDirection,SellerType,PostDateText,ListTimeRaw,NgayDang,CrawlDate,Link
100223,Căn hộ 1PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 1,3453760707,"3,45 tỷ",87.7,1,1,15,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Nam,Nam,Môi giới,,1716721200000,2024-05-26 11:00:00,2026-05-19 16:21:52,https://www.chotot.com/100223.htm
100224,Căn hộ 2PN tại Quận 4,"Đường mẫu, Phường Thảo Điền, Quận 4, TP Hồ Chí Minh",Quận 4,Phường Tân Phú,1771166777,"1,77 tỷ",35.8,2,2,20,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông Nam,Bắc,Cá nhân,,1706029200000,2024-01-23 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100224.htm
100225,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường Tân Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 5,2476659687,"2,48 tỷ",35.7,3,1,15,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Bắc,Nam,Cá nhân,,1716102000000,2024-05-19 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100225.htm
100226,Căn hộ 1PN tại Quận 7,"Đường mẫu, Phường 1, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 1,3258239169,"3,26 tỷ",79.1,1,1,18,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Nam,Bắc,Cá nhân,,1708617600000,2024-02-22 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100226.htm
100227,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,4916523772,"4,92 tỷ",101.9,3,1,4,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Nam,Nam,Môi giới,,1716865200000,2024-05-28 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100227.htm
100228,Căn hộ 1PN tại Quận 4,"Đường mẫu, Phường Tân Phú, Quận 4, TP Hồ Chí Minh",Quận 4,Phường 1,2631332062,"2,63 tỷ",63.6,1,1,9,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Bắc,Môi giới,,1711274400000,2024-03-24 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100228.htm
100229,Căn hộ 2PN tại TP. Thủ Đức,"Đường mẫu, Phường An Phú, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 5,5360384186,"5,36 tỷ",136.3,2,2,20,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Nam,Đông Nam,Cá nhân,,1713063600000,2024-04-14 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100229.htm
100230,Căn hộ 2PN tại Quận 3,"Đường mẫu, Phường Tân Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,2365948732,"2,37 tỷ",44.6,2,2,26,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông,Bắc,Môi giới,,1708855200000,2024-02-25 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100230.htm
100231,Căn hộ 1PN tại Quận 7,"Đường mẫu, Phường 1, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 1,2045783662,"2,05 tỷ",44.9,1,1,8,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Nam,Cá nhân,,1716418800000,2024-05-22 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100231.htm
100232,Căn hộ 1PN tại Quận Bình Thạnh,"Đường mẫu, Phường 2, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Thảo Điền,5293783666,"5,29 tỷ",131.3,1,1,5,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Nam,Đông,Cá nhân,,1717005600000,2024-05-29 18:00:00,2026-05-19 16:21:52,https://www.chotot.com/100232.htm
100233,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 1, Quận 3, TP Hồ Chí Minh",Quận 3,Phường An Phú,6572539433,"6,57 tỷ",132.0,3,2,32,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Tây,Môi giới,,1714266000000,2024-04-28 01:00:00,2026-05-19 16:21:52,https://www.chotot.com/100233.htm
100234,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 5,2979365563,"2,98 tỷ",38.6,3,3,16,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Bắc,Đông,Cá nhân,,1710252000000,2024-03-12 14:00:00,2026-05-19 16:21:52,https://www.chotot.com/100234.htm
100235,Căn hộ 4PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Tân Phú,4887848332,"4,89 tỷ",79.0,4,3,16,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Nam,Bắc,Môi giới,,1710244800000,2024-03-12 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100235.htm
100236,Căn hộ 2PN tại TP. Thủ Đức,"Đường mẫu, Phường Tân Phú, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 2,2223041964,"2,22 tỷ",75.8,2,1,21,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Bắc,Đông Nam,Môi giới,,1711735200000,2024-03-29 18:00:00,2026-05-19 16:21:52,https://www.chotot.com/100236.htm
100237,Căn hộ 4PN tại Quận 3,"Đường mẫu, Phường Tân Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,2907114254,"2,91 tỷ",45.5,4,1,18,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Nam,Cá nhân,,1716966000000,2024-05-29 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100237.htm
100238,Căn hộ 4PN tại TP. Thủ Đức,"Đường mẫu, Phường Thảo Điền, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,4241473745,"4,24 tỷ",119.7,4,2,2,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Tây,Đông Nam,Cá nhân,,1707980400000,2024-02-15 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100238.htm
100239,Căn hộ 1PN tại Quận Bình Thạnh,"Đường mẫu, Phường 2, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Tân Phú,2471146564,"2,47 tỷ",53.4,1,1,4,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Đông,Môi giới,,1715014800000,2024-05-06 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100239.htm
100240,Căn hộ 2PN tại TP. Thủ Đức,"Đường mẫu, Phường 2, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Tân Phú,3582096620,"3,58 tỷ",110.3,2,1,2,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Nam,Đông,Môi giới,,1708488000000,2024-02-21 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100240.htm
100241,Căn hộ 2PN tại Quận 2,"Đường mẫu, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Phường An Phú,3464417978,"3,46 tỷ",70.3,2,1,11,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Tây,Đông Nam,Môi giới,,1712858400000,2024-04-11 18:00:00,2026-05-19 16:21:52,https://www.chotot.com/100241.htm
100242,Căn hộ 4PN tại Quận 3,"Đường mẫu, Phường 2, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,4467759072,"4,47 tỷ",74.7,4,2,9,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Bắc,Đông Nam,Cá nhân,,1709067600000,2024-02-27 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100242.htm
100243,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường An Phú, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 2,5191532819,"5,19 tỷ",131.7,3,1,7,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Tây,Nam,Môi giới,,1708110000000,2024-02-16 19:00:00,2026-05-19 16:21:52,https://www.chotot.com/100243.htm
100244,Căn hộ 4PN tại Quận 2,"Đường mẫu, Phường 1, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 5,5213748615,"5,21 tỷ",121.3,4,2,29,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông,Nam,Môi giới,,1707768000000,2024-02-12 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100244.htm
100245,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường An Phú, Quận 1, TP Hồ Chí Minh",Quận 1,Phường An Phú,2891007411,"2,89 tỷ",40.1,3,2,11,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Bắc,Đông,Môi giới,,1706482800000,2024-01-28 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100245.htm
100246,Căn hộ 1PN tại Quận 7,"Đường mẫu, Phường 1, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 5,2168566560,"2,17 tỷ",52.1,1,1,19,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Nam,Tây,Môi giới,,1716840000000,2024-05-27 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100246.htm
100247,Căn hộ 1PN tại Quận 2,"Đường mẫu, Phường Thảo Điền, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 1,4031201911,"4,03 tỷ",92.4,1,2,31,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông Nam,Bắc,Cá nhân,,1707692400000,2024-02-11 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100247.htm
100248,Căn hộ 2PN tại TP. Thủ Đức,"Đường mẫu, Phường 5, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,2608629079,"2,61 tỷ",56.6,2,2,35,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông,Đông,Môi giới,,1705201200000,2024-01-14 03:00:00,2026-05-19 16:21:52,https://www.chotot.com/100248.htm
100249,Căn hộ 2PN tại Quận 4,"Đường mẫu, Phường 1, Quận 4, TP Hồ Chí Minh",Quận 4,Phường 5,2626012958,"2,63 tỷ",51.1,2,1,28,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Đông,Tây,Cá nhân,,1716742800000,2024-05-26 17:00:00,2026-05-19 16:21:52,https://www.chotot.com/100249.htm
100250,Căn hộ 2PN tại Quận 4,"Đường mẫu, Phường An Phú, Quận 4, TP Hồ Chí Minh",Quận 4,Phường Thảo Điền,4786648366,"4,79 tỷ",123.6,2,2,31,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Đông Nam,Bắc,Cá nhân,,1710468000000,2024-03-15 02:00:00,2026-05-19 16:21:52,https://www.chotot.com/100250.htm
100251,Căn hộ 1PN tại TP. Thủ Đức,"Đường mẫu, Phường An Phú, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 5,2319594815,"2,32 tỷ",54.6,1,2,29,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Tây,Cá nhân,,1712232000000,2024-04-04 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100251.htm
100252,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường Tân Phú, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường 1,5443961384,"5,44 tỷ",119.9,3,3,15,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Đông Nam,Bắc,Cá nhân,,1705957200000,2024-01-22 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100252.htm
100253,Căn hộ 4PN tại Quận 2,"Đường mẫu, Phường Tân Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Tân Phú,4515333342,"4,52 tỷ",76.5,4,1,33,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Tây,Cá nhân,,1714554000000,2024-05-01 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100253.htm
100254,Căn hộ 4PN tại Quận 1,"Đường mẫu, Phường Thảo Điền, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 2,4704385783,"4,70 tỷ",79.5,4,2,13,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Đông,Môi giới,,1708315200000,2024-02-19 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100254.htm
100255,Căn hộ 3PN tại TP. Thủ Đức,"Đường mẫu, Phường Thảo Điền, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Tân Phú,4535366974,"4,54 tỷ",124.9,3,2,1,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Tây,Tây,Cá nhân,,1716379200000,2024-05-22 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100255.htm
100256,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường 5, Quận 2, TP Hồ Chí Minh",Quận 2,Phường An Phú,6394773609,"6,39 tỷ",117.5,3,2,27,Chưa bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Bắc,Đông,Cá nhân,,1706464800000,2024-01-28 18:00:00,2026-05-19 16:21:52,https://www.chotot.com/100256.htm
100257,Căn hộ 4PN tại Quận 3,"Đường mẫu, Phường An Phú, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 5,5121966125,"5,12 tỷ",99.9,4,2,3,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Nam,Môi giới,,1710158400000,2024-03-11 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100257.htm
100258,Căn hộ 3PN tại Quận Bình Thạnh,"Đường mẫu, Phường 2, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 5,3031689581,"3,03 tỷ",67.6,3,1,15,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Bắc,Đông Nam,Cá nhân,,1704535200000,2024-01-06 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100258.htm
100259,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường 5, Quận 7, TP Hồ Chí Minh",Quận 7,Phường 1,6009088103,"6,01 tỷ",130.9,3,2,34,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông Nam,Bắc,Cá nhân,,1708264800000,2024-02-18 14:00:00,2026-05-19 16:21:52,https://www.chotot.com/100259.htm
100260,Căn hộ 2PN tại Quận 1,"Đường mẫu, Phường 1, Quận 1, TP Hồ Chí Minh",Quận 1,Phường An Phú,3407356544,"3,41 tỷ",53.2,2,1,16,Đã bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Tây,Nam,Môi giới,,1715709600000,2024-05-14 18:00:00,2026-05-19 16:21:52,https://www.chotot.com/100260.htm
100261,Căn hộ 1PN tại Quận Tân Bình,"Đường mẫu, Phường 5, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường An Phú,3745383377,"3,75 tỷ",101.7,1,1,16,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông Nam,Đông Nam,Môi giới,,1714320000000,2024-04-28 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100261.htm
100262,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường An Phú,3162508815,"3,16 tỷ",113.6,4,1,19,Đã bàn giao,Chung cư,Đã có sổ,Nhà trống,Tây,Tây,Cá nhân,,1711688400000,2024-03-29 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100262.htm
100263,Căn hộ 4PN tại Quận Tân Bình,"Đường mẫu, Phường 2, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường Thảo Điền,3219151380,"3,22 tỷ",88.9,4,1,31,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Tây,Nam,Môi giới,,1708588800000,2024-02-22 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100263.htm
100264,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường An Phú, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 5,4694751365,"4,69 tỷ",124.4,3,2,14,Chưa bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông,Đông Nam,Môi giới,,1710162000000,2024-03-11 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100264.htm
100265,Căn hộ 1PN tại Quận Bình Thạnh,"Đường mẫu, Phường 5, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 5,2455081826,"2,46 tỷ",66.3,1,2,5,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Nam,Tây,Cá nhân,,1716494400000,2024-05-23 20:00:00,2026-05-19 16:21:52,https://www.chotot.com/100265.htm
100266,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường Thảo Điền, Quận 1, TP Hồ Chí Minh",Quận 1,Phường 2,9859180254,"9,86 tỷ",119.6,3,2,21,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Nam,Nam,Môi giới,,1715497200000,2024-05-12 07:00:00,2026-05-19 16:21:52,https://www.chotot.com/100266.htm
100267,Căn hộ 3PN tại Quận 1,"Đường mẫu, Phường Thảo Điền, Quận 1, TP Hồ Chí Minh",Quận 1,Phường Thảo Điền,5569833514,"5,57 tỷ",96.2,3,1,22,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Bắc,Nam,Môi giới,,1713009600000,2024-04-13 12:00:00,2026-05-19 16:21:52,https://www.chotot.com/100267.htm
100268,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Tân Phú,3451189798,"3,45 tỷ",65.8,3,1,17,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất đầy đủ,Đông,Tây,Môi giới,,1707858000000,2024-02-13 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100268.htm
100269,Căn hộ 2PN tại Quận Bình Thạnh,"Đường mẫu, Phường Tân Phú, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 5,3368278200,"3,37 tỷ",79.1,2,2,17,Chưa bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Đông,Đông Nam,Cá nhân,,1709074800000,2024-02-27 23:00:00,2026-05-19 16:21:52,https://www.chotot.com/100269.htm
100270,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường An Phú, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 1,7308132633,"7,31 tỷ",126.1,3,3,20,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Nam,Bắc,Môi giới,,1714456800000,2024-04-30 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100270.htm
100271,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 5, Quận 3, TP Hồ Chí Minh",Quận 3,Phường Thảo Điền,5190753828,"5,19 tỷ",116.8,3,2,12,Đã bàn giao,Chung cư,Đã có sổ,Nội thất đầy đủ,Nam,Tây,Cá nhân,,1707213600000,2024-02-06 10:00:00,2026-05-19 16:21:52,https://www.chotot.com/100271.htm
100272,Căn hộ 1PN tại Quận 4,"Đường mẫu, Phường Thảo Điền, Quận 4, TP Hồ Chí Minh",Quận 4,Phường An Phú,5957642310,"5,96 tỷ",117.4,1,1,28,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Bắc,Đông,Cá nhân,,1716786000000,2024-05-27 05:00:00,2026-05-19 16:21:52,https://www.chotot.com/100272.htm
100273,Căn hộ 2PN tại TP. Thủ Đức,"Đường mẫu, Phường 1, TP. Thủ Đức, TP Hồ Chí Minh",TP. Thủ Đức,Phường Thảo Điền,5086643470,"5,09 tỷ",134.8,2,3,13,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Tây,Tây,Môi giới,,1715839200000,2024-05-16 06:00:00,2026-05-19 16:21:52,https://www.chotot.com/100273.htm
100274,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường 1, Quận 2, TP Hồ Chí Minh",Quận 2,Phường 1,3489602488,"3,49 tỷ",75.3,3,2,11,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông Nam,Đông Nam,Môi giới,,1710907200000,2024-03-20 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100274.htm
100275,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường 2, Quận 3, TP Hồ Chí Minh",Quận 3,Phường An Phú,4247522303,"4,25 tỷ",71.0,3,2,13,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Tây,Tây,Cá nhân,,1713733200000,2024-04-21 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100275.htm
100276,Căn hộ 4PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 5,3034573909,"3,03 tỷ",47.9,4,1,25,Đã bàn giao,Chung cư,Giấy tờ khác,Nội thất cao cấp,Đông,Đông,Cá nhân,,1717084800000,2024-05-30 16:00:00,2026-05-19 16:21:52,https://www.chotot.com/100276.htm
100277,Căn hộ 3PN tại Quận 4,"Đường mẫu, Phường Thảo Điền, Quận 4, TP Hồ Chí Minh",Quận 4,Phường 2,3341913179,"3,34 tỷ",74.9,3,2,31,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông,Nam,Môi giới,,1706619600000,2024-01-30 13:00:00,2026-05-19 16:21:52,https://www.chotot.com/100277.htm
100278,Căn hộ 4PN tại Quận Bình Thạnh,"Đường mẫu, Phường 1, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường Tân Phú,4245171509,"4,25 tỷ",100.4,4,1,27,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông,Bắc,Cá nhân,,1706302800000,2024-01-26 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100278.htm
100279,Căn hộ 3PN tại Quận 7,"Đường mẫu, Phường 1, Quận 7, TP Hồ Chí Minh",Quận 7,Phường Tân Phú,3176651857,"3,18 tỷ",72.6,3,2,11,Chưa bàn giao,Chung cư,Đã có sổ,Nhà trống,Bắc,Nam,Cá nhân,,1708502400000,2024-02-21 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100279.htm
100280,Căn hộ 3PN tại Quận 2,"Đường mẫu, Phường 1, Quận 2, TP Hồ Chí Minh",Quận 2,Phường Tân Phú,6247654023,"6,25 tỷ",130.2,3,2,10,Đã bàn giao,Chung cư,Giấy tờ khác,Nhà trống,Đông,Nam,Cá nhân,,1704067200000,2024-01-01 00:00:00,2026-05-19 16:21:52,https://www.chotot.com/100280.htm
100281,Căn hộ 1PN tại Quận Bình Thạnh,"Đường mẫu, Phường 5, Quận Bình Thạnh, TP Hồ Chí Minh",Quận Bình Thạnh,Phường 5,3636750056,"3,64 tỷ",83.7,1,1,3,Chưa bàn giao,Chung cư,Đang chờ sổ,Nhà trống,Đông,Đông,Cá nhân,,1714122000000,2024-04-26 09:00:00,2026-05-19 16:21:52,https://www.chotot.com/100281.htm
100282,Căn hộ 3PN tại Quận 3,"Đường mẫu, Phường Thảo Điền, Quận 3, TP Hồ Chí Minh",Quận 3,Phường 1,4537823300,"4,54 tỷ",69.5,3,3,18,Chưa bàn giao,Chung cư,Đang chờ sổ,Nội thất cao cấp,Đông,Bắc,Môi giới,,1704254400000,2024-01-03 04:00:00,2026-05-19 16:21:52,https://www.chotot.com/100282.htm
100283,Căn hộ 3PN tại Quận Tân Bình,"Đường mẫu, Phường 1, Quận Tân Bình, TP Hồ Chí Minh",Quận Tân Bình,Phường 2,3730888253,"3,73 tỷ",107.4,3,2,11,Đã bàn giao,Chung cư,Đã có sổ,Nội thất cao cấp,Bắc,Đông Nam,Môi giới,,1714118400000,2024-04-26 08:00:00,2026-05-19 16:21:52,https://www.chotot.com/100283.htm
100284,Căn hộ 3PN tại Quận 4,"Đường mẫu, Phường Thảo Điền, Quận 4, TP Hồ Chí Minh",Quận 4,Phường Thảo Điền,3438790014,"3,44 tỷ",54.0,3,2,2,Đã bàn giao,Chung cư,Đang chờ sổ,Nội thất đầy đủ,Đông,Bắc,Môi giới,,1716670800000,2024-05-25 21:00:00,2026-05-19 16:21:52,https://www.chotot.com/100284.htm
